Business_ID,Business_Name,Business_Ratings,Category,City,Company_Address,Review_Counts,State,Zip,latitude,longitude,First_Review,Second_Review,Third_Review
via-313-pizza-austin,Via 313 Pizza,4.5,pizza,Austin,1111B E 6th St,559,TX,78702,30.264259999999997,-97.73078000000001,"Hello pizza, my old friend
I've come to eat you up again
Because a vision softly creeping
Of your cheese has me weeping
And the vision that was planted in...","I've been eating at Via 313 for years, and have always completely 100% loved the pizza at every location.  When people ask for the best pizza in town I...","With as much good food as there is in Austin...I ended up here TWICE. After one bite, I had to come back for another.

After trying multiple breweries in..."
grannys-tacos-austin,Granny's Tacos,5.0,foodtrucks,Austin,1401 E 7th St,72,TX,78702,30.2642655487135,-97.7281585084058,"Mole chilaquiles taco is sooo good! The corn tortillas are amazing along with the salsas. 

The veggie taco is a hit too. 

The breakfast tacos can be a...","If you are in Austin or live in Austin and you don't go here you are a complete fool. 

The mole chilaquiles taco is quite possibly the best taco I've ever...","Oh. My. GOD!

I had an unforgettable taco experience at Granny's called a chilaquiles taco. The taco starts with chilaquiles made with the salsa of your..."
the-tasty-spoon-austin-2,The Tasty Spoon,5.0,icecream,Austin,1413 S 1st St,63,TX,78704,30.25045,-97.75449990000001,"This is one of many gelato places in Austin, but what's so good about this place? I personally think this is the second best gelato place! I love its...","Color changing spoons? Check!
Aesthetically pleasing decor? Check!
One of the best priced, best tasting gelato? Check!
Outdoor seating, dog friendly patio,...","I don't get it... the spoon  wasn't all that delicious.. just kidding, but man can they make gelato!
MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM (This could..."
la-barbecue-austin-3,la Barbecue,4.5,bbq,Austin,2027 E Cesar Chavez St,1498,TX,78702,30.256125399999995,-97.7223386,Wow. I am a Texas girls and grew up scouring our state for the best BBQ. I can definitively say that La Barbecue is up there in the Top 5. I'm sorry that I...,"I spent $60 on BBQ for 1 person and didn't regret it..........

This was my first stop after arriving in Austin, as the timing seemed about right to start...",I was in line for two hours so don't be a newbie or a tourist and bring some beer in a cooler to drink while waiting in line. The idea did not cross my...
the-wild-parrots-of-east-austin-austin,The Wild Parrots of East Austin,5.0,localflavor,Austin,E 5th St & San Marcos,64,TX,78702,30.2642,-97.73294,"You talk smack you get smacked! 

Last week I happened to be walking down East St Elmo (by Circle K & The Omni Southpark) on my usual lunchtime stroll when...",Been closely watching a group of these guys that nest on a power tower at the intersection of North Plaza and Rundberg near my condo for awhile now. The...,Just recently I've been seeing the parrots over by my house in the Zilker neighborhood. They are loud little squawkers but so beautiful! They seem to like...
uchi-austin,Uchi,4.5,sushi,Austin,801 S Lamar Blvd,1891,TX,78704,30.257540000000002,-97.75981,"We arrived at 5:00 thinking we'd have plenty of time to join the happy hour. We soon realized we were actually late, and were lucky to get the last two...","Came to Uchi with a high level of anticipation for a celebration. The place was, of course, packed at 9:00 pm on a Friday night. When we arrived we were...","Everything was perfect!

Amazing Sushi, we tried over a dozen things. Our fave was this trumpet mushroom appetizer, out of this world.

We had a special..."
texas-state-capitol-austin,Texas State Capitol,4.5,landmarks,Austin,1100 Congress Ave,330,TX,78701,30.27467,-97.740415,"Everything's bigger in Texas, and the Capitol building is proof of it!  The Texas state capitol is the largest of any state in the US and has impressive...","Such a beautiful glorious place to visit!  
Clean, grand and rich in history! 
Everyone was wonderful as well as the  TExas DPS officers who we quizzed on...","This place is beautifulllll!!  

It's set on lots of nicely manicured, sidewalk-ed land with benches, so if you have time, you can take a nice..."
micklethwait-craft-meats-austin,Micklethwait Craft Meats,4.5,foodtrucks,Austin,1309 Rosewood Ave,680,TX,78702,30.268459999999997,-97.72518000000001,"Drool worthy BBQ. If you could only go to one BBQ place, make Micklethwait it. I've been to Austin several times now, trying different BBQs, and...","BBQ reviews give me heart palpitations. Everyone has their favorite and really, we are splitting hairs here at this point aren't we? So join me as I split...","It was alright. Nothing to write home to Alabama about(I'm not from Alabama) but if I was still nothing to write home about It. 

I mean It was..."
patrizis-austin,Patrizi's,4.5,italian,Austin,2307 Manor Rd,394,TX,78722,30.2839715080976,-97.7172101465576,"Love the pasta! The salad is tasty, too, but be prepared to be garlicky for about 24 hours after eating it. And a great deal and portion, to boot (choose a...","Cool space and concept, mediocre food. 

I came on a chilly Saturday evening. The line wasn't too long, but was moving very slowly.  Staff was friendly and...","I came here on the perfect day, at the perfect time, for the perfect occasion. It was a Wednesday night, the weather was 40 something degrees and drizzling..."
las-trancas-austin,Las Trancas,4.5,mexican,Austin,1210 E Cesar Chavez St,173,TX,78702,30.259692730068803,-97.731671333313,You actually order through a food truck and there is a seating area available if you decide to eat there.  I visited around 9 pm and there were many bugs...,"FINALLY, QUALITY TACOS THAT AREN'T $5 EACH.

Las Trancas has some incredible tacos. I'd recommend getting the pastor (usually my go to anywhere but it's...","These tacos have the authentic Mexican taste. Tacos are simple, not fancy, but you will get the same consistent authentic quality every time you come here...."
arlos-austin,Arlo's,4.5,vegan,Austin,900 Red River St,376,TX,78701,30.26942,-97.73618,Hot damn this place is AH-MAZING. Got the Bacon Cheezeburger and the tots on the side and it was EVERYTHING. I was making love to that burger 1 in the AM....,"A good effort at greasy comfort finger food but there's room for improvement. 

Bac'n cheeze burger was really good. The patty was crispier than I like but...","OmNosh (not how I usually speak; but damn it, it was good).

I had zero idea it was a plant based/vegan eatery...fine print notes it, but I was just reading..."
gambinos-gourmet-exchange-austin,Gambino's Gourmet Exchange,5.0,southern,Austin,1720 Barton Springs Rd,40,TX,78704,30.2635161616618,-97.76311254881969,I am an extremely picky eater and this place definitely delivered.  One of the best Cajun restaurants I've had in Texas.  I would consider Pappadeaux really...,4.25 stars.  There are a number of individuals who note that the Cajun plates coming out of this truck are among the best they have found in this State....,"Updated:

I originally left a bad review because they didnt ever pick up the phone and you could never tell if they were open.  They have since heard the..."
turf-n-surf-po-boy-austin,Turf N Surf Po' Boy,4.5,cajun,Austin,407 Lavaca St,893,TX,78701,30.2672499512793,-97.74563306745908,"Blackened Crawfish Taco. Every time I'm in Austin for SXSW or business, I make sure to eat here at least once daily. They have the best tacos. And there are...","Had the 'fried chicken' plate which was excellent...Fried to perfection & super juicy/flavorful. 
We ordered at the counter and sat near the bar, and not...",I've really come to enjoy the food and staff at turf and surf. Its sort of a kitchen inside a bar with a walk through window. I believe it's a separate...
artessano-austin,Artessano,5.0,colombian,Austin,1211 E 6th St,61,TX,78702,30.263925552368196,-97.7298965454102,"Wow wow wow! These empanadas are the absolute bomb! We had the guava/cheese, Hawaiian, and beef. My favorite was the Hawaiian! The pineapple and bacon with...",2 hardworking women running the show in their tiny kitchen serving up fresh empanadas and Arepas made to order. The only reason this isn't a 5 star review...,"Empanadas - Had 2 of the beef/potato. These were astounding. Addicting. Amazing. A+++. The crust is slightly flaky/crunchy on the outside, chewy and softer..."
kerlin-bbq-austin,Kerlin BBQ,4.5,bbq,Austin,1700 E Cesar Chavez,216,TX,78702,30.2579056948034,-97.725737653535,"Ya'll, I don't want to write this because I really wanna keep the lines short but Kerlin is just as good, if not better than all those nearby BBQ places...",I spend $50k per year on food. Gourmet and down Home. This is the best BBQ I have ever had. Why it was #4 on eater's BBQ in Austin is beyond me. The line...,"Regrets... I've had a few....

A visit to the Kerlin trailer on a hot Sunday afternoon brought lots of pleasant surprises. I'd seen the high praise, but I..."
fricanos-deli-austin-15,Fricano's Deli,4.5,delis,Austin,2405 Nueces St,493,TX,78705,30.288094,-97.742851,"I really really like this place. You might wonder why anyone would go to an overpriced sandwich shop in the corner that looks run down, but this is a gem....",Awesome portions! Went here with a friend. I ordered a the Italian salad and she got a sandwich and we shared our two things with each other. The salad and...,I love this place! I go here regularly and love their sandwiches! It's located right in the heart of west campus. They have specials on sandwiches and soups...
